Time,Latidude,D,Longitude,D,Altitude,U
155420.000,3921.1894,N,11234.9398,W,2770.2,M
155421.000,3921.1863,N,11234.9420,W,2773.3,M
155422.000,3921.1831,N,11234.9443,W,2775.9,M
155423.000,3921.1803,N,11234.9457,W,2778.2,M
155424.000,3921.1781,N,11234.9475,W,2781.5,M
155425.000,3921.1768,N,11234.9487,W,2784.6,M
155426.000,3921.1759,N,11234.9498,W,2786.9,M
155427.000,3921.1748,N,11234.9503,W,2789.4,M
155428.000,3921.1731,N,11234.9506,W,2791.6,M
155429.000,3921.2589,N,11234.8546,W,2816.1,M
155430.000,3921.2249,N,11234.8061,W,2859.4,M
155431.000,3921.2119,N,11234.7397,W,2916.0,M
155432.000,3921.1968,N,11234.7443,W,2952.2,M
155433.000,3921.1859,N,11234.7608,W,2980.5,M
155434.000,3921.1828,N,11234.7715,W,3009.9,M
155435.000,3921.1771,N,11234.7798,W,3041.3,M
155436.000,3921.1713,N,11234.7888,W,3061.4,M
155437.000,3921.1553,N,11234.8120,W,3099.6,M
155438.000,3921.1320,N,11234.8438,W,3157.7,M
155439.000,3921.1212,N,11234.8563,W,3180.3,M
155440.000,3921.1124,N,11234.8629,W,3200.8,M
155441.000,3921.1093,N,11234.8613,W,3206.5,M
155442.000,3921.1053,N,11234.8605,W,3211.3,M
155443.000,3921.1013,N,11234.8597,W,3216.6,M
155444.000,3921.0969,N,11234.8613,W,3216.5,M
155445.000,3921.0929,N,11234.8632,W,3221.0,M
155446.000,3921.0897,N,11234.8647,W,3226.5,M
155447.000,3921.0863,N,11234.8669,W,3231.8,M
155448.000,3921.0828,N,11234.8694,W,3237.5,M
155449.000,3921.0799,N,11234.8721,W,3242.8,M
155450.000,3921.0767,N,11234.8748,W,3248.5,M
155451.000,3921.0731,N,11234.8765,W,3253.5,M
155452.000,3921.0703,N,11234.8772,W,3251.3,M
155453.000,3921.0664,N,11234.8788,W,3255.6,M
155454.000,3921.0619,N,11234.8804,W,3259.7,M
155455.000,3921.0571,N,11234.8821,W,3264.0,M
155456.000,3921.0521,N,11234.8840,W,3268.4,M
155457.000,3921.0469,N,11234.8868,W,3273.4,M
155458.000,3921.0439,N,11234.8911,W,3271.5,M
155459.000,3921.0398,N,11234.8954,W,3275.7,M
155500.000,3921.0366,N,11234.8987,W,3278.6,M
155501.000,3921.0350,N,11234.9011,W,3276.7,M
155502.000,3921.0328,N,11234.9026,W,3278.5,M
155503.000,3921.0304,N,11234.9044,W,3281.3,M
155504.000,3921.0281,N,11234.9051,W,3283.0,M
155505.000,3921.0243,N,11234.9040,W,3285.3,M
155506.000,3921.0201,N,11234.9038,W,3288.4,M
155507.000,3921.0158,N,11234.9041,W,3292.0,M
155508.000,3921.0116,N,11234.9043,W,3296.4,M
155509.000,3921.0076,N,11234.9050,W,3300.2,M
155510.000,3921.0041,N,11234.9053,W,3302.9,M
155511.000,3921.0010,N,11234.9059,W,3305.3,M
155512.000,3920.9986,N,11234.9077,W,3309.1,M
155513.000,3920.9969,N,11234.9105,W,3307.4,M
155514.000,3920.9945,N,11234.9122,W,3310.3,M
155515.000,3920.9918,N,11234.9144,W,3314.3,M
155516.000,3920.9887,N,11234.9169,W,3318.6,M
155517.000,3920.9851,N,11234.9195,W,3322.0,M
155518.000,3920.9805,N,11234.9218,W,3324.8,M
155519.000,3920.9760,N,11234.9226,W,3327.8,M
155520.000,3920.9723,N,11234.9233,W,3324.8,M
155521.000,3920.9682,N,11234.9236,W,3327.8,M
155522.000,3920.9644,N,11234.9237,W,3331.1,M
155523.000,3920.9613,N,11234.9245,W,3334.0,M
155524.000,3920.9578,N,11234.9253,W,3336.8,M
155525.000,3920.9547,N,11234.9264,W,3339.9,M
155526.000,3920.9522,N,11234.9279,W,3342.7,M
155527.000,3920.9493,N,11234.9292,W,3345.9,M
155528.000,3920.9464,N,11234.9293,W,3350.0,M
155529.000,3920.9431,N,11234.9288,W,3354.1,M
155530.000,3920.9394,N,11234.9277,W,3357.9,M
155531.000,3920.9354,N,11234.9269,W,3360.9,M
155532.000,3920.9307,N,11234.9270,W,3364.1,M
155533.000,3920.9262,N,11234.9284,W,3361.2,M
155534.000,3920.9216,N,11234.9298,W,3364.1,M
155535.000,3920.9194,N,11234.9327,W,3367.1,M
155536.000,3920.9172,N,11234.9350,W,3369.6,M
155537.000,3920.9154,N,11234.9361,W,3372.4,M
155538.000,3920.9139,N,11234.9370,W,3375.0,M
155539.000,3920.9118,N,11234.9367,W,3378.1,M
155540.000,3920.9093,N,11234.9361,W,3380.9,M
155541.000,3920.9065,N,11234.9363,W,3383.3,M
155542.000,3920.9033,N,11234.9357,W,3385.2,M
155543.000,3920.8998,N,11234.9349,W,3386.9,M
155544.000,3920.8950,N,11234.9331,W,3389.0,M
155545.000,3920.8899,N,11234.9319,W,3391.6,M
155546.000,3920.8854,N,11234.9308,W,3393.8,M
155547.000,3920.8811,N,11234.9289,W,3396.5,M
155548.000,3920.8772,N,11234.9273,W,3400.2,M
155549.000,3920.8741,N,11234.9261,W,3403.4,M
155550.000,3920.8725,N,11234.9263,W,3398.1,M
155551.000,3920.8698,N,11234.9254,W,3401.3,M
155552.000,3920.8676,N,11234.9249,W,3404.6,M
155553.000,3920.8646,N,11234.9244,W,3408.0,M
155554.000,3920.8612,N,11234.9233,W,3410.5,M
155555.000,3920.8571,N,11234.9216,W,3413.7,M
155556.000,3920.8530,N,11234.9193,W,3416.1,M
155557.000,3920.8487,N,11234.9170,W,3418.5,M
155558.000,3920.8443,N,11234.9146,W,3421.3,M
155559.000,3920.8401,N,11234.9118,W,3424.4,M
155600.000,3920.8352,N,11234.9097,W,3426.9,M
155601.000,3920.8307,N,11234.9076,W,3422.9,M
155602.000,3920.8250,N,11234.9049,W,3425.0,M
155603.000,3920.8193,N,11234.9022,W,3427.0,M
155604.000,3920.8134,N,11234.8995,W,3429.7,M
155605.000,3920.8072,N,11234.8969,W,3433.1,M
155606.000,3920.8011,N,11234.8936,W,3435.7,M
155607.000,3920.7959,N,11234.8902,W,3438.1,M
155608.000,3920.7911,N,11234.8875,W,3440.7,M
155609.000,3920.7888,N,11234.8855,W,3444.0,M
155610.000,3920.7862,N,11234.8840,W,3446.3,M
155611.000,3920.7834,N,11234.8831,W,3448.7,M
155612.000,3920.7787,N,11234.8826,W,3451.5,M
155613.000,3920.7738,N,11234.8818,W,3454.1,M
155614.000,3920.7694,N,11234.8802,W,3456.4,M
155615.000,3920.7658,N,11234.8792,W,3459.3,M
155616.000,3920.7621,N,11234.8778,W,3461.4,M
155617.000,3920.7580,N,11234.8771,W,3463.2,M
155618.000,3920.7537,N,11234.8771,W,3465.0,M
155619.000,3920.7520,N,11234.8789,W,3462.5,M
155620.000,3920.7492,N,11234.8796,W,3464.4,M
155621.000,3920.7461,N,11234.8802,W,3466.4,M
155622.000,3920.7436,N,11234.8813,W,3468.4,M
155623.000,3920.7401,N,11234.8817,W,3470.6,M
155624.000,3920.7354,N,11234.8817,W,3472.7,M
155625.000,3920.7303,N,11234.8814,W,3474.9,M
155626.000,3920.7332,N,11234.9976,W,3530.2,M
155627.000,3920.7271,N,11234.9904,W,3563.3,M
155628.000,3920.7326,N,11234.9785,W,3592.0,M
155629.000,3920.7225,N,11234.9604,W,3623.4,M
155630.000,3920.7179,N,11234.9435,W,3648.5,M
155631.000,3920.7148,N,11234.9393,W,3677.9,M
155632.000,3920.7035,N,11234.9379,W,3696.4,M
155633.000,3920.6898,N,11234.9221,W,3723.3,M
155634.000,3920.6817,N,11234.9155,W,3737.2,M
155635.000,3920.6754,N,11234.9108,W,3749.0,M
155636.000,3920.6691,N,11234.9057,W,3762.1,M
155637.000,3920.6646,N,11234.9011,W,3772.0,M
155638.000,3920.6600,N,11234.8803,W,3804.6,M
155639.000,3920.6558,N,11234.8673,W,3826.5,M
155640.000,3920.6488,N,11234.8487,W,3852.9,M
155641.000,3920.6358,N,11234.8365,W,3881.5,M
155642.000,3920.6254,N,11234.8342,W,3898.5,M
155643.000,3920.6142,N,11234.8259,W,3922.4,M
155644.000,3920.6077,N,11234.8230,W,3934.2,M
155645.000,3920.6013,N,11234.8238,W,3944.1,M
155646.000,3920.5943,N,11234.8249,W,3953.9,M
155647.000,3920.5864,N,11234.8208,W,3965.3,M
155648.000,3920.5818,N,11234.8186,W,3965.6,M
155649.000,3920.5756,N,11234.8088,W,3980.2,M
155650.000,3920.5718,N,11234.8005,W,3991.4,M
155651.000,3920.5685,N,11234.7954,W,4000.5,M
155652.000,3920.5656,N,11234.7926,W,4007.1,M
155653.000,3920.5617,N,11234.7901,W,4010.2,M
155654.000,3920.5569,N,11234.7880,W,4017.1,M
155655.000,3920.5519,N,11234.7851,W,4023.2,M
155656.000,3920.5456,N,11234.7813,W,4033.1,M
155657.000,3920.5397,N,11234.7787,W,4041.9,M
155658.000,3920.5346,N,11234.7775,W,4048.2,M
155659.000,3920.5305,N,11234.7767,W,4053.9,M
155700.000,3920.5269,N,11234.7768,W,4059.0,M
155701.000,3920.5247,N,11234.7756,W,4056.5,M
155702.000,3920.5219,N,11234.7746,W,4060.0,M
155703.000,3920.5188,N,11234.7736,W,4063.4,M
155704.000,3920.5149,N,11234.7717,W,4066.9,M
155705.000,3920.5100,N,11234.7666,W,4071.6,M
155706.000,3920.5055,N,11234.7622,W,4076.0,M
155707.000,3920.5011,N,11234.7574,W,4080.7,M
155708.000,3920.4970,N,11234.7537,W,4084.6,M
155709.000,3920.4948,N,11234.7488,W,4081.5,M
155710.000,3920.4915,N,11234.7464,W,4085.1,M
155711.000,3920.4883,N,11234.7441,W,4088.7,M
155712.000,3920.4848,N,11234.7410,W,4093.4,M
155713.000,3920.4815,N,11234.7379,W,4097.0,M
155714.000,3920.4782,N,11234.7326,W,4094.7,M
155715.000,3920.4733,N,11234.7282,W,4098.1,M
155716.000,3920.4682,N,11234.7237,W,4101.4,M
155717.000,3920.4622,N,11234.7197,W,4106.0,M
155718.000,3920.4567,N,11234.7187,W,4110.2,M
155719.000,3920.4522,N,11234.7193,W,4114.1,M
155720.000,3920.4476,N,11234.7205,W,4119.8,M
155721.000,3920.4442,N,11234.7208,W,4116.4,M
155722.000,3920.4407,N,11234.7211,W,4120.0,M
155723.000,3920.4370,N,11234.7213,W,4122.8,M
155724.000,3920.4323,N,11234.7197,W,4127.9,M
155725.000,3920.4270,N,11234.7185,W,4132.0,M
155726.000,3920.4214,N,11234.7181,W,4136.3,M
155727.000,3920.4155,N,11234.7170,W,4142.2,M
155728.000,3920.4109,N,11234.7168,W,4139.4,M
155729.000,3920.4070,N,11234.7173,W,4144.3,M
155730.000,3920.4039,N,11234.7168,W,4149.3,M
155731.000,3920.4013,N,11234.7166,W,4153.6,M
155732.000,3920.3989,N,11234.7162,W,4158.1,M
155733.000,3920.3964,N,11234.7152,W,4163.7,M
155734.000,3920.3948,N,11234.7133,W,4160.7,M
155735.000,3920.3916,N,11234.7110,W,4165.9,M
155736.000,3920.3881,N,11234.7096,W,4169.9,M
155737.000,3920.3825,N,11234.7057,W,4175.2,M
155738.000,3920.3762,N,11234.7015,W,4180.9,M
155739.000,3920.3708,N,11234.6997,W,4185.9,M
155740.000,3920.3661,N,11234.6988,W,4191.2,M
155741.000,3920.3629,N,11234.6991,W,4188.5,M
155742.000,3920.3598,N,11234.7004,W,4192.9,M
155743.000,3920.3563,N,11234.7018,W,4197.1,M
155744.000,3920.3506,N,11234.7026,W,4201.3,M
155745.000,3920.3448,N,11234.7035,W,4205.8,M
155746.000,3920.3396,N,11234.7013,W,4203.6,M
155747.000,3920.3345,N,11234.7017,W,4207.3,M
155748.000,3920.3302,N,11234.7003,W,4212.2,M
155749.000,3920.3259,N,11234.7003,W,4215.9,M
155750.000,3920.3228,N,11234.6993,W,4221.0,M
155751.000,3920.3200,N,11234.6978,W,4220.2,M
155752.000,3920.3171,N,11234.6966,W,4224.7,M
155753.000,3920.3135,N,11234.6968,W,4228.9,M
155754.000,3920.3106,N,11234.6965,W,4232.9,M
155755.000,3920.3070,N,11234.6947,W,4237.3,M
155756.000,3920.3026,N,11234.6909,W,4244.8,M
155757.000,3920.2992,N,11234.6891,W,4243.6,M
155758.000,3920.2952,N,11234.6869,W,4247.7,M
155759.000,3920.2910,N,11234.6843,W,4251.9,M
155800.000,3920.2866,N,11234.6829,W,4255.0,M
155801.000,3920.2813,N,11234.6820,W,4258.3,M
155802.000,3920.2763,N,11234.6817,W,4262.0,M
155803.000,3920.2709,N,11234.6813,W,4265.6,M
155804.000,3920.2665,N,11234.6815,W,4269.6,M
155805.000,3920.2627,N,11234.6814,W,4272.9,M
155806.000,3920.2603,N,11234.6829,W,4276.7,M
155807.000,3920.2565,N,11234.6838,W,4279.7,M
155808.000,3920.2514,N,11234.6847,W,4282.9,M
155809.000,3920.2465,N,11234.6852,W,4280.8,M
155810.000,3920.2407,N,11234.6858,W,4283.5,M
155811.000,3920.2345,N,11234.6843,W,4286.5,M
155812.000,3920.2302,N,11234.6841,W,4290.5,M
155813.000,3920.2260,N,11234.6842,W,4293.7,M
155814.000,3920.2233,N,11234.6851,W,4296.4,M
155815.000,3920.2214,N,11234.6873,W,4299.4,M
155816.000,3920.2190,N,11234.6905,W,4302.2,M
155817.000,3920.2168,N,11234.6935,W,4304.8,M
155818.000,3920.2137,N,11234.6961,W,4308.1,M
155819.000,3920.2098,N,11234.6987,W,4311.4,M
155820.000,3920.2049,N,11234.7004,W,4315.1,M
155821.000,3920.1995,N,11234.7017,W,4317.5,M
155822.000,3920.1934,N,11234.7019,W,4320.3,M
155823.000,3920.1877,N,11234.7022,W,4323.6,M
155824.000,3920.1831,N,11234.7013,W,4327.1,M
155825.000,3920.1788,N,11234.7002,W,4330.5,M
155826.000,3920.1747,N,11234.6991,W,4334.6,M
155827.000,3920.1734,N,11234.7018,W,4331.9,M
155828.000,3920.1702,N,11234.7024,W,4334.7,M
155829.000,3920.1661,N,11234.7037,W,4337.4,M
155830.000,3920.1606,N,11234.7047,W,4340.0,M
155831.000,3920.1553,N,11234.7047,W,4342.3,M
155832.000,3920.1505,N,11234.7034,W,4345.0,M
155833.000,3920.1465,N,11234.7021,W,4347.9,M
155834.000,3920.1428,N,11234.7024,W,4345.6,M
155835.000,3920.1416,N,11234.7049,W,4348.7,M
155836.000,3920.1393,N,11234.7071,W,4351.5,M
155837.000,3920.1361,N,11234.7091,W,4353.7,M
155838.000,3920.1313,N,11234.7113,W,4356.7,M
155839.000,3920.1263,N,11234.7129,W,4359.2,M
155840.000,3920.1214,N,11234.7133,W,4361.5,M
155841.000,3920.1173,N,11234.7138,W,4364.5,M
155842.000,3920.1135,N,11234.7136,W,4366.9,M
155843.000,3920.1108,N,11234.7137,W,4370.1,M
155844.000,3920.1077,N,11234.7141,W,4372.6,M
155845.000,3920.1050,N,11234.7154,W,4375.8,M
155846.000,3920.1021,N,11234.7169,W,4378.4,M
155847.000,3920.0992,N,11234.7184,W,4381.7,M
155848.000,3920.0961,N,11234.7197,W,4385.2,M
155849.000,3920.0926,N,11234.7204,W,4388.4,M
155850.000,3920.0883,N,11234.7206,W,4391.5,M
155851.000,3920.0832,N,11234.7199,W,4394.0,M
155852.000,3920.0777,N,11234.7189,W,4396.3,M
155853.000,3920.0717,N,11234.7179,W,4398.7,M
155854.000,3920.0657,N,11234.7181,W,4401.9,M
155855.000,3920.0600,N,11234.7191,W,4404.1,M
155856.000,3920.0553,N,11234.7199,W,4406.7,M
155857.000,3920.0513,N,11234.7203,W,4409.8,M
155858.000,3920.0474,N,11234.7206,W,4413.0,M
155859.000,3920.0451,N,11234.7232,W,4416.5,M
155900.000,3920.0421,N,11234.7260,W,4419.5,M
155901.000,3920.0386,N,11234.7285,W,4423.0,M
155902.000,3920.0337,N,11234.7312,W,4425.6,M
155903.000,3920.0295,N,11234.7345,W,4427.7,M
155904.000,3920.0246,N,11234.7377,W,4430.7,M
155905.000,3920.0201,N,11234.7409,W,4433.6,M
155906.000,3920.0158,N,11234.7441,W,4437.0,M
155907.000,3920.0114,N,11234.7472,W,4439.6,M
155908.000,3920.0075,N,11234.7497,W,4442.2,M
155909.000,3920.0050,N,11234.7532,W,4445.2,M
155910.000,3920.0030,N,11234.7568,W,4447.3,M
155911.000,3920.0005,N,11234.7596,W,4449.5,M
155912.000,3919.9979,N,11234.7626,W,4452.5,M
155913.000,3919.9959,N,11234.7660,W,4456.1,M
155914.000,3919.9938,N,11234.7690,W,4451.1,M
155915.000,3919.9910,N,11234.7705,W,4452.8,M
155916.000,3919.9187,N,11234.9018,W,4459.3,M
155917.000,3919.9116,N,11234.9068,W,4466.8,M
155918.000,3919.9208,N,11234.9069,W,4478.6,M
155919.000,3919.9238,N,11234.8959,W,4485.2,M
155920.000,3919.9222,N,11234.9042,W,4492.6,M
155921.000,3919.9160,N,11234.9051,W,4500.8,M
155922.000,3919.9144,N,11234.9083,W,4504.2,M
155923.000,3919.9144,N,11234.9088,W,4510.4,M
155924.000,3919.9137,N,11234.9081,W,4516.1,M
155925.000,3919.9116,N,11234.9034,W,4523.5,M
155926.000,3919.9090,N,11234.8987,W,4529.6,M
155927.000,3919.9161,N,11234.8890,W,4547.7,M
155928.000,3919.8550,N,11234.7603,W,4540.5,M
155929.000,3919.9358,N,11234.6746,W,4635.4,M
155930.000,3919.9116,N,11234.7077,W,4685.4,M
155931.000,3919.8969,N,11234.7356,W,4753.7,M
155932.000,3919.8934,N,11234.7426,W,4793.8,M
155933.000,3919.8870,N,11234.7433,W,4821.5,M
155934.000,3919.8810,N,11234.7090,W,4880.9,M
155935.000,3919.8736,N,11234.6980,W,4912.9,M
155936.000,3919.8672,N,11234.6915,W,4933.5,M
155937.000,3919.8606,N,11234.6863,W,4950.5,M
155938.000,3919.8567,N,11234.6810,W,4964.9,M
155939.000,3919.8534,N,11234.6771,W,4975.4,M
155940.000,3919.8525,N,11234.6743,W,4985.7,M
155941.000,3919.8523,N,11234.6723,W,4994.6,M
155942.000,3919.8500,N,11234.6717,W,5000.5,M
155943.000,3919.8461,N,11234.6730,W,5007.8,M
155944.000,3919.8427,N,11234.6735,W,5014.6,M
155945.000,3919.8385,N,11234.6737,W,5022.8,M
155946.000,3919.8331,N,11234.6774,W,5032.1,M
155947.000,3919.8271,N,11234.6790,W,5039.5,M
155948.000,3919.8216,N,11234.6800,W,5046.9,M
155949.000,3919.8187,N,11234.6802,W,5050.9,M
155950.000,3919.8171,N,11234.6803,W,5057.7,M
155951.000,3919.8159,N,11234.6812,W,5066.2,M
155952.000,3919.8156,N,11234.6798,W,5074.2,M
155953.000,3919.8117,N,11234.6765,W,5081.8,M
155954.000,3919.8078,N,11234.6741,W,5085.3,M
155955.000,3919.8023,N,11234.6717,W,5091.6,M
155956.000,3919.7970,N,11234.6700,W,5098.7,M
155957.000,3919.7922,N,11234.6681,W,5105.8,M
155958.000,3919.7890,N,11234.6657,W,5108.7,M
155959.000,3919.7858,N,11234.6641,W,5114.3,M
160000.000,3919.7832,N,11234.6659,W,5121.8,M
160001.000,3919.7812,N,11234.6677,W,5128.8,M
160002.000,3919.7799,N,11234.6695,W,5135.9,M
160003.000,3919.7798,N,11234.6699,W,5141.8,M
160004.000,3919.7790,N,11234.6711,W,5149.0,M
160005.000,3919.7773,N,11234.6717,W,5155.3,M
160006.000,3919.7760,N,11234.6689,W,5162.0,M
160007.000,3919.7746,N,11234.6670,W,5166.9,M
160008.000,3919.7731,N,11234.6654,W,5166.0,M
160009.000,3919.7695,N,11234.6627,W,5169.1,M
160010.000,3919.7653,N,11234.6603,W,5171.9,M
160011.000,3919.7620,N,11234.6591,W,5175.4,M
160012.000,3919.7585,N,11234.6582,W,5178.4,M
160013.000,3919.7551,N,11234.6573,W,5180.9,M
160014.000,3919.7533,N,11234.6564,W,5179.0,M
160015.000,3919.7517,N,11234.6553,W,5181.5,M
160016.000,3919.7499,N,11234.6542,W,5184.1,M
160017.000,3919.7482,N,11234.6527,W,5186.5,M
160018.000,3919.7462,N,11234.6509,W,5188.5,M
160019.000,3919.7431,N,11234.6479,W,5191.0,M
160020.000,3919.7398,N,11234.6447,W,5193.2,M
160021.000,3919.7364,N,11234.6413,W,5195.4,M
160022.000,3919.7328,N,11234.6373,W,5197.8,M
160023.000,3919.7290,N,11234.6343,W,5199.6,M
160024.000,3919.7239,N,11234.6334,W,5202.3,M
160025.000,3919.7194,N,11234.6330,W,5205.8,M
160026.000,3919.7150,N,11234.6326,W,5209.6,M
160027.000,3919.7110,N,11234.6326,W,5206.1,M
160028.000,3919.7061,N,11234.6323,W,5208.6,M
160029.000,3919.7022,N,11234.6316,W,5210.7,M
160030.000,3919.7020,N,11234.6321,W,5213.8,M
160031.000,3919.7005,N,11234.6312,W,5215.9,M
160032.000,3919.6992,N,11234.6303,W,5217.9,M
160033.000,3919.6973,N,11234.6291,W,5220.0,M
160034.000,3919.6935,N,11234.6263,W,5222.9,M
160035.000,3919.6879,N,11234.6189,W,5228.7,M
160036.000,3919.6843,N,11234.6162,W,5231.4,M
160037.000,3919.6793,N,11234.6147,W,5234.1,M
160038.000,3919.6744,N,11234.6138,W,5237.1,M
160039.000,3919.6704,N,11234.6134,W,5235.3,M
160040.000,3919.6662,N,11234.6135,W,5237.4,M
160041.000,3919.6616,N,11234.6141,W,5239.6,M
160042.000,3919.6567,N,11234.6148,W,5242.1,M
160043.000,3919.6523,N,11234.6153,W,5244.3,M
160044.000,3919.6494,N,11234.6171,W,5246.9,M
160045.000,3919.6477,N,11234.6190,W,5249.3,M
160046.000,3919.6451,N,11234.6209,W,5252.2,M
160047.000,3919.6427,N,11234.6228,W,5255.4,M
160048.000,3919.6387,N,11234.6230,W,5258.2,M
160049.000,3919.6330,N,11234.6230,W,5260.8,M
160050.000,3919.6274,N,11234.6221,W,5263.0,M
160051.000,3919.6221,N,11234.6209,W,5265.2,M
160052.000,3919.6170,N,11234.6193,W,5267.6,M
160053.000,3919.6128,N,11234.6167,W,5270.5,M
160054.000,3919.6097,N,11234.6140,W,5273.4,M
160055.000,3919.6074,N,11234.6123,W,5276.4,M
160056.000,3919.6053,N,11234.6107,W,5279.7,M
160057.000,3919.6035,N,11234.6101,W,5276.7,M
160058.000,3919.6007,N,11234.6086,W,5279.3,M
160059.000,3919.5985,N,11234.6068,W,5282.2,M
160100.000,3919.5953,N,11234.6053,W,5286.1,M
160101.000,3919.5929,N,11234.6042,W,5283.9,M
160102.000,3919.5894,N,11234.6068,W,5286.9,M
160103.000,3919.5866,N,11234.6101,W,5289.3,M
160104.000,3919.5832,N,11234.6126,W,5291.8,M
160105.000,3919.5800,N,11234.6152,W,5294.8,M
160106.000,3919.5765,N,11234.6165,W,5297.6,M
160107.000,3919.5730,N,11234.6155,W,5300.3,M
160108.000,3919.5701,N,11234.6141,W,5302.8,M
160109.000,3919.5682,N,11234.6123,W,5305.4,M
160110.000,3919.5662,N,11234.6112,W,5308.3,M
160111.000,3919.5654,N,11234.6127,W,5311.4,M
160112.000,3919.5635,N,11234.6141,W,5314.6,M
160113.000,3919.5598,N,11234.6173,W,5317.8,M
160114.000,3919.5558,N,11234.6185,W,5320.2,M
160115.000,3919.5517,N,11234.6197,W,5322.6,M
160116.000,3919.5472,N,11234.6200,W,5325.6,M
160117.000,3919.5433,N,11234.6207,W,5328.8,M
160118.000,3919.5398,N,11234.6210,W,5331.6,M
160119.000,3919.5362,N,11234.6221,W,5328.4,M
160120.000,3919.5319,N,11234.6229,W,5330.6,M
160121.000,3919.5273,N,11234.6231,W,5332.8,M
160122.000,3919.5230,N,11234.6219,W,5335.0,M
160123.000,3919.5195,N,11234.6209,W,5336.8,M
160124.000,3919.5163,N,11234.6190,W,5338.9,M
160125.000,3919.5136,N,11234.6169,W,5340.7,M
160126.000,3919.5117,N,11234.6151,W,5342.7,M
160127.000,3919.5093,N,11234.6137,W,5344.6,M
160128.000,3919.5089,N,11234.6126,W,5347.3,M
160129.000,3919.5084,N,11234.6131,W,5349.9,M
160130.000,3919.5063,N,11234.6143,W,5352.0,M
160131.000,3919.5026,N,11234.6160,W,5354.5,M
160132.000,3919.4977,N,11234.6171,W,5356.2,M
160133.000,3919.4931,N,11234.6185,W,5357.5,M
160134.000,3919.4885,N,11234.6179,W,5359.7,M
160135.000,3919.4844,N,11234.6174,W,5362.3,M
160136.000,3919.4809,N,11234.6161,W,5364.8,M
160137.000,3919.4772,N,11234.6155,W,5367.2,M
160138.000,3919.4742,N,11234.6150,W,5369.3,M
160139.000,3919.4732,N,11234.6172,W,5372.0,M
160140.000,3919.4714,N,11234.6206,W,5374.6,M
160141.000,3919.4688,N,11234.6231,W,5377.1,M
160142.000,3919.4650,N,11234.6241,W,5379.9,M
160143.000,3919.4602,N,11234.6243,W,5382.0,M
160144.000,3919.4548,N,11234.6244,W,5384.2,M
160145.000,3919.4499,N,11234.6244,W,5386.5,M
160146.000,3919.4460,N,11234.6240,W,5389.2,M
160147.000,3919.4426,N,11234.6225,W,5392.0,M
160148.000,3919.4394,N,11234.6210,W,5394.7,M
160149.000,3919.4363,N,11234.6195,W,5397.5,M
160150.000,3919.4346,N,11234.6188,W,5400.6,M
160151.000,3919.4332,N,11234.6195,W,5404.2,M
160152.000,3919.4306,N,11234.6206,W,5406.8,M
160153.000,3919.4279,N,11234.6222,W,5404.8,M
160154.000,3919.4240,N,11234.6225,W,5407.1,M
160155.000,3919.4198,N,11234.6226,W,5409.1,M
160156.000,3919.3379,N,11234.6071,W,5437.2,M
160157.000,3919.4301,N,11234.6922,W,5513.4,M
160158.000,3919.4353,N,11234.6934,W,5548.3,M
160159.000,3919.4253,N,11234.6685,W,5584.2,M
160200.000,3919.4233,N,11234.6593,W,5605.3,M
160201.000,3919.4188,N,11234.6583,W,5625.4,M
160202.000,3919.4086,N,11234.6590,W,5643.7,M
160203.000,3919.4010,N,11234.6526,W,5665.0,M
160204.000,3919.3904,N,11234.6132,W,5718.5,M
160205.000,3919.3828,N,11234.6000,W,5739.3,M
160206.000,3919.3769,N,11234.5888,W,5751.0,M
160207.000,3919.3718,N,11234.5661,W,5778.8,M
160208.000,3919.3685,N,11234.5635,W,5790.6,M
160209.000,3919.3639,N,11234.5584,W,5805.9,M
160210.000,3919.3612,N,11234.5588,W,5815.6,M
160211.000,3919.3590,N,11234.5582,W,5832.1,M
160212.000,3919.3543,N,11234.5570,W,5850.7,M
160213.000,3919.3502,N,11234.5558,W,5861.9,M
160214.000,3919.3465,N,11234.5508,W,5877.8,M
160215.000,3919.3408,N,11234.5498,W,5889.2,M
160216.000,3919.3354,N,11234.5501,W,5897.5,M
160217.000,3919.3304,N,11234.5459,W,5908.6,M
160218.000,3919.3244,N,11234.5429,W,5918.2,M
160219.000,3919.3189,N,11234.5377,W,5928.2,M
